signal_date,ticker,entry_close,sortino_score,status,exit_date,exit_close,gross_ret_pct,net_ret_pct,incumbent_day_avg_net,excess_over_incumbent
2026-08-14,ADANIENSOL.NS,1616.0,0.2413,OPEN,,,,,,
2026-08-14,ANANDRATHI.NS,2174.7,0.2961,OPEN,,,,,,
2026-08-14,ARVIND.NS,571.85,0.275,OPEN,,,,,,
2026-08-14,AUROPHARMA.NS,1622.1,0.2114,OPEN,,,,,,
2026-08-14,BHARATFORG.NS,2065.0,0.256,OPEN,,,,,,
2026-08-14,BHEL.NS,421.7,0.2185,OPEN,,,,,,
2026-08-14,CHENNPETRO.NS,1321.9,0.2248,OPEN,,,,,,
2026-08-14,CUPID.NS,293.88,0.4527,OPEN,,,,,,
2026-08-14,FEDERALBNK.NS,351.3,0.3204,OPEN,,,,,,
2026-08-14,GLAND.NS,2970.2,0.2275,OPEN,,,,,,
2026-08-14,GRANULES.NS,858.4,0.3176,OPEN,,,,,,
2026-08-14,GRWRHITECH.NS,7088.5,0.2738,OPEN,,,,,,
2026-08-14,HFCL.NS,223.11,0.3416,OPEN,,,,,,
2026-08-14,HINDCOPPER.NS,529.05,0.2187,OPEN,,,,,,
2026-08-14,IDEA.NS,14.11,0.2211,OPEN,,,,,,
2026-08-14,KIRLOSENG.NS,2100.1,0.2989,OPEN,,,,,,
2026-08-14,KTKBANK.NS,309.65,0.279,OPEN,,,,,,
2026-08-14,LAURUSLABS.NS,1787.3,0.3232,OPEN,,,,,,
2026-08-14,MOREPENLAB.NS,84.19,0.2142,OPEN,,,,,,
2026-08-14,MOTHERSON.NS,168.3,0.2496,OPEN,,,,,,
2026-08-14,MTARTECH.NS,7056.0,0.3778,OPEN,,,,,,
2026-08-14,NATIONALUM.NS,376.0,0.218,OPEN,,,,,,
2026-08-14,NAVINFLUOR.NS,8235.0,0.2248,OPEN,,,,,,
2026-08-14,NETWEB.NS,5007.2,0.2233,OPEN,,,,,,
2026-08-14,NEULANDLAB.NS,23320.0,0.2171,OPEN,,,,,,
2026-08-14,NYKAA.NS,331.0,0.2477,OPEN,,,,,,
2026-08-14,PAISALO.NS,68.67,0.2875,OPEN,,,,,,
2026-08-14,PARAS.NS,1377.5,0.2418,OPEN,,,,,,
2026-08-14,SHAILY.NS,3365.0,0.2165,OPEN,,,,,,
2026-08-14,SHILPAMED.NS,822.0,0.2489,OPEN,,,,,,
2026-08-14,SONACOMS.NS,792.0,0.2579,OPEN,,,,,,
2026-08-14,STLTECH.NS,647.75,0.4017,OPEN,,,,,,
2026-08-14,SYRMA.NS,1463.7,0.2275,OPEN,,,,,,
2026-08-14,WELCORP.NS,1873.3,0.2959,OPEN,,,,,,
2026-08-17,ACUTAAS.NS,3198.2,0.2669,OPEN,,,,,,
2026-08-17,ADANIENSOL.NS,1589.1,0.238,OPEN,,,,,,
2026-08-17,ANANDRATHI.NS,2176.0,0.283,OPEN,,,,,,
2026-08-17,ARVIND.NS,552.3,0.2633,OPEN,,,,,,
2026-08-17,AZAD.NS,2899.9,0.222,OPEN,,,,,,
2026-08-17,BHARATFORG.NS,2093.0,0.2506,OPEN,,,,,,
2026-08-17,BHEL.NS,435.95,0.2269,OPEN,,,,,,
2026-08-17,CHENNPETRO.NS,1382.4,0.236,OPEN,,,,,,
2026-08-17,CUPID.NS,267.32,0.4221,OPEN,,,,,,
2026-08-17,FEDERALBNK.NS,354.1,0.3261,OPEN,,,,,,
2026-08-17,GLAND.NS,2910.2,0.2169,OPEN,,,,,,
2026-08-17,GRANULES.NS,861.55,0.3182,OPEN,,,,,,
2026-08-17,GRWRHITECH.NS,7030.0,0.2705,OPEN,,,,,,
2026-08-17,HFCL.NS,219.5,0.3416,OPEN,,,,,,
2026-08-17,HINDCOPPER.NS,572.65,0.2361,OPEN,,,,,,
2026-08-17,IDEA.NS,13.71,0.2184,OPEN,,,,,,
2026-08-17,KIRLOSENG.NS,2101.6,0.2965,OPEN,,,,,,
2026-08-17,KTKBANK.NS,306.5,0.2749,OPEN,,,,,,
2026-08-17,LAURUSLABS.NS,1809.7,0.3284,OPEN,,,,,,
2026-08-17,MARKSANS.NS,330.54,0.2332,OPEN,,,,,,
2026-08-17,MOREPENLAB.NS,89.82,0.2356,OPEN,,,,,,
2026-08-17,MOTHERSON.NS,168.06,0.251,OPEN,,,,,,
2026-08-17,MTARTECH.NS,7057.0,0.3804,OPEN,,,,,,
2026-08-17,NATIONALUM.NS,387.55,0.2267,OPEN,,,,,,
2026-08-17,NAVINFLUOR.NS,8151.0,0.2203,OPEN,,,,,,
2026-08-17,NETWEB.NS,5212.4,0.2379,OPEN,,,,,,
2026-08-17,NEULANDLAB.NS,23661.0,0.2307,OPEN,,,,,,
2026-08-17,NYKAA.NS,327.05,0.2394,OPEN,,,,,,
2026-08-17,PAISALO.NS,67.59,0.2835,OPEN,,,,,,
2026-08-17,PARAS.NS,1388.5,0.2424,OPEN,,,,,,
2026-08-17,SHILPAMED.NS,809.3,0.2444,OPEN,,,,,,
2026-08-17,SONACOMS.NS,805.1,0.27,OPEN,,,,,,
2026-08-17,STLTECH.NS,642.45,0.4034,OPEN,,,,,,
2026-08-17,SYRMA.NS,1466.4,0.2528,OPEN,,,,,,
2026-08-17,WELCORP.NS,1882.0,0.2922,OPEN,,,,,,
2026-08-18,ACUTAAS.NS,3391.4,0.2805,OPEN,,,,,,
2026-08-18,ADANIENSOL.NS,1603.0,0.2408,OPEN,,,,,,
2026-08-18,AEGISLOG.NS,1367.7,0.2208,OPEN,,,,,,
2026-08-18,ANANDRATHI.NS,2194.8,0.2854,OPEN,,,,,,
2026-08-18,APARINDS.NS,17214.0,0.2134,OPEN,,,,,,
2026-08-18,ARVIND.NS,526.5,0.2411,OPEN,,,,,,
2026-08-18,AUROPHARMA.NS,1645.0,0.2108,OPEN,,,,,,
2026-08-18,BHARATFORG.NS,2098.9,0.2564,OPEN,,,,,,
2026-08-18,BHEL.NS,425.0,0.2169,OPEN,,,,,,
2026-08-18,CHENNPETRO.NS,1404.0,0.2436,OPEN,,,,,,
2026-08-18,CUPID.NS,284.03,0.4311,OPEN,,,,,,
2026-08-18,FEDERALBNK.NS,357.8,0.331,OPEN,,,,,,
2026-08-18,GRANULES.NS,851.2,0.2981,OPEN,,,,,,
2026-08-18,GRWRHITECH.NS,7101.0,0.2731,OPEN,,,,,,
2026-08-18,HFCL.NS,230.03,0.3561,OPEN,,,,,,
2026-08-18,HINDCOPPER.NS,566.35,0.2309,OPEN,,,,,,
2026-08-18,IDEA.NS,14.12,0.2302,OPEN,,,,,,
2026-08-18,KIRLOSENG.NS,2125.7,0.3057,OPEN,,,,,,
2026-08-18,KTKBANK.NS,310.75,0.2846,OPEN,,,,,,
2026-08-18,LAURUSLABS.NS,1814.0,0.3139,OPEN,,,,,,
2026-08-18,MARKSANS.NS,325.6,0.2325,OPEN,,,,,,
2026-08-18,MOREPENLAB.NS,88.44,0.2269,OPEN,,,,,,
2026-08-18,MOTHERSON.NS,170.4,0.2435,OPEN,,,,,,
2026-08-18,MTARTECH.NS,7132.0,0.3824,OPEN,,,,,,
2026-08-18,NATIONALUM.NS,388.0,0.2222,OPEN,,,,,,
2026-08-18,NAVINFLUOR.NS,8255.0,0.2196,OPEN,,,,,,
2026-08-18,NETWEB.NS,5354.5,0.2433,OPEN,,,,,,
2026-08-18,NEULANDLAB.NS,23370.0,0.2257,OPEN,,,,,,
2026-08-18,PAISALO.NS,67.57,0.2742,OPEN,,,,,,
2026-08-18,PARAS.NS,1527.3,0.2643,OPEN,,,,,,
2026-08-18,SHILPAMED.NS,809.8,0.2302,OPEN,,,,,,
2026-08-18,SONACOMS.NS,824.0,0.2717,OPEN,,,,,,
2026-08-18,STLTECH.NS,646.0,0.399,OPEN,,,,,,
2026-08-18,SYRMA.NS,1500.1,0.25,OPEN,,,,,,
2026-08-18,WELCORP.NS,1917.1,0.2948,OPEN,,,,,,
2026-08-19,ACUTAAS.NS,3228.9,0.2673,OPEN,,,,,,
2026-08-19,ADANIENSOL.NS,1540.7,0.2304,OPEN,,,,,,
2026-08-19,AEGISLOG.NS,1364.0,0.2182,OPEN,,,,,,
2026-08-19,ANANDRATHI.NS,2189.2,0.2997,OPEN,,,,,,
2026-08-19,APARINDS.NS,16615.0,0.2086,OPEN,,,,,,
2026-08-19,ARVIND.NS,516.5,0.2397,OPEN,,,,,,
2026-08-19,BHARATFORG.NS,2069.0,0.2405,OPEN,,,,,,
2026-08-19,BHEL.NS,419.8,0.2168,OPEN,,,,,,
2026-08-19,CHENNPETRO.NS,1440.3,0.2579,OPEN,,,,,,
2026-08-19,CUPID.NS,284.56,0.4313,OPEN,,,,,,
2026-08-19,FEDERALBNK.NS,358.8,0.3332,OPEN,,,,,,
2026-08-19,GRANULES.NS,841.15,0.2877,OPEN,,,,,,
2026-08-19,GRWRHITECH.NS,7080.5,0.2807,OPEN,,,,,,
2026-08-19,HFCL.NS,226.53,0.3538,OPEN,,,,,,
2026-08-19,HINDCOPPER.NS,554.85,0.228,OPEN,,,,,,
2026-08-19,IDEA.NS,14.07,0.2386,OPEN,,,,,,
2026-08-19,KIRLOSENG.NS,2079.9,0.2955,OPEN,,,,,,
2026-08-19,KTKBANK.NS,324.05,0.3038,OPEN,,,,,,
2026-08-19,LAURUSLABS.NS,1801.8,0.3128,OPEN,,,,,,
2026-08-19,MARKSANS.NS,326.1,0.2458,OPEN,,,,,,
2026-08-19,MOREPENLAB.NS,88.42,0.2327,OPEN,,,,,,
2026-08-19,MOTHERSON.NS,170.29,0.2443,OPEN,,,,,,
2026-08-19,MTARTECH.NS,6918.5,0.3678,OPEN,,,,,,
2026-08-19,NATIONALUM.NS,386.55,0.2245,OPEN,,,,,,
2026-08-19,NAVINFLUOR.NS,8277.5,0.2188,OPEN,,,,,,
2026-08-19,NETWEB.NS,5065.0,0.2264,OPEN,,,,,,
2026-08-19,NEULANDLAB.NS,23290.0,0.2179,OPEN,,,,,,
2026-08-19,NYKAA.NS,327.35,0.2149,OPEN,,,,,,
2026-08-19,PAISALO.NS,69.37,0.288,OPEN,,,,,,
2026-08-19,PARAS.NS,1496.4,0.2597,OPEN,,,,,,
2026-08-19,SHILPAMED.NS,807.75,0.2285,OPEN,,,,,,
2026-08-19,SONACOMS.NS,823.5,0.2686,OPEN,,,,,,
2026-08-19,STLTECH.NS,621.2,0.3787,OPEN,,,,,,
2026-08-19,SYRMA.NS,1494.8,0.2501,OPEN,,,,,,
2026-08-19,WELCORP.NS,1973.9,0.3067,OPEN,,,,,,
2026-08-20,ACUTAAS.NS,3210.5,0.2597,OPEN,,,,,,
2026-08-20,ADANIENSOL.NS,1548.5,0.2151,OPEN,,,,,,
2026-08-20,AEGISLOG.NS,1336.2,0.2236,OPEN,,,,,,
2026-08-20,ANANDRATHI.NS,2171.1,0.2776,OPEN,,,,,,
2026-08-20,APARINDS.NS,16784.0,0.214,OPEN,,,,,,
2026-08-20,ARVIND.NS,539.0,0.2476,OPEN,,,,,,
2026-08-20,BHARATFORG.NS,2062.0,0.2396,OPEN,,,,,,
2026-08-20,BHEL.NS,413.5,0.2191,OPEN,,,,,,
2026-08-20,CHENNPETRO.NS,1390.5,0.2502,OPEN,,,,,,
2026-08-20,CUPID.NS,282.43,0.4257,OPEN,,,,,,
2026-08-20,FEDERALBNK.NS,355.3,0.3281,OPEN,,,,,,
2026-08-20,GRANULES.NS,841.6,0.2887,OPEN,,,,,,
2026-08-20,GRWRHITECH.NS,7109.5,0.2787,OPEN,,,,,,
2026-08-20,HFCL.NS,223.9,0.3438,OPEN,,,,,,
2026-08-20,HINDCOPPER.NS,560.1,0.2291,OPEN,,,,,,
2026-08-20,IDEA.NS,14.03,0.2253,OPEN,,,,,,
2026-08-20,KIRLOSENG.NS,2150.1,0.3068,OPEN,,,,,,
2026-08-20,KTKBANK.NS,335.05,0.3155,OPEN,,,,,,
2026-08-20,LAURUSLABS.NS,1825.0,0.3152,OPEN,,,,,,
2026-08-20,MARKSANS.NS,320.85,0.2287,OPEN,,,,,,
2026-08-20,MCX.NS,3126.0,0.2105,OPEN,,,,,,
2026-08-20,MOREPENLAB.NS,96.47,0.2501,OPEN,,,,,,
2026-08-20,MOTHERSON.NS,169.58,0.2391,OPEN,,,,,,
2026-08-20,MTARTECH.NS,7113.5,0.3707,OPEN,,,,,,
2026-08-20,NATIONALUM.NS,385.6,0.2229,OPEN,,,,,,
2026-08-20,NAVINFLUOR.NS,8256.0,0.2119,OPEN,,,,,,
2026-08-20,NETWEB.NS,5419.8,0.2383,OPEN,,,,,,
2026-08-20,NEULANDLAB.NS,23568.0,0.2154,OPEN,,,,,,
2026-08-20,PAISALO.NS,69.95,0.2905,OPEN,,,,,,
2026-08-20,PARAS.NS,1502.0,0.257,OPEN,,,,,,
2026-08-20,SHILPAMED.NS,820.95,0.2453,OPEN,,,,,,
2026-08-20,SONACOMS.NS,821.9,0.2745,OPEN,,,,,,
2026-08-20,STLTECH.NS,621.4,0.3755,OPEN,,,,,,
2026-08-20,SYRMA.NS,1443.7,0.2293,OPEN,,,,,,
2026-08-20,WELCORP.NS,2005.2,0.3131,OPEN,,,,,,
2026-08-21,AEGISLOG.NS,1417.9,0.2441,OPEN,,,,,,
2026-08-21,ARVIND.NS,536.95,0.2321,OPEN,,,,,,
2026-08-21,BHARATFORG.NS,2063.0,0.2384,OPEN,,,,,,
2026-08-21,BHEL.NS,413.0,0.2144,OPEN,,,,,,
2026-08-21,CHENNPETRO.NS,1393.5,0.2388,OPEN,,,,,,
2026-08-21,CUPID.NS,284.58,0.4271,OPEN,,,,,,
2026-08-21,FEDERALBNK.NS,361.0,0.3252,OPEN,,,,,,
2026-08-21,HFCL.NS,228.01,0.3433,OPEN,,,,,,
2026-08-21,HINDCOPPER.NS,572.7,0.2334,OPEN,,,,,,
2026-08-21,IDEA.NS,13.94,0.2191,OPEN,,,,,,
2026-08-21,KTKBANK.NS,328.3,0.3022,OPEN,,,,,,
2026-08-21,LAURUSLABS.NS,1802.0,0.3016,OPEN,,,,,,
2026-08-21,MCX.NS,3185.0,0.2166,OPEN,,,,,,
2026-08-21,MOREPENLAB.NS,96.01,0.2428,OPEN,,,,,,
2026-08-21,MOTHERSON.NS,169.38,0.218,OPEN,,,,,,
2026-08-21,MTARTECH.NS,7029.5,0.3717,OPEN,,,,,,
2026-08-21,NATIONALUM.NS,394.45,0.2248,OPEN,,,,,,
2026-08-21,NETWEB.NS,5601.0,0.2485,OPEN,,,,,,
2026-08-21,PAISALO.NS,69.79,0.2893,OPEN,,,,,,
2026-08-21,PARAS.NS,1499.6,0.2548,OPEN,,,,,,
2026-08-21,SONACOMS.NS,817.6,0.263,OPEN,,,,,,
2026-08-21,STLTECH.NS,627.15,0.3763,OPEN,,,,,,
2026-08-21,SYRMA.NS,1439.3,0.2245,OPEN,,,,,,
2026-08-21,WELCORP.NS,2311.9,0.3671,OPEN,,,,,,
